Date,SP500,Russell,NASDAQ
2018-05-15,2711.449951,1600.34,7351.629
2018-05-16,2722.459961,1616.37,7398.297
2018-05-17,2720.129883,1625.29,7382.473
2018-05-18,2712.969971,1626.63,7354.34
2018-05-21,2733.01001,1637.44,7394.035
2018-05-22,2724.439941,1625.24,7378.457
2018-05-23,2733.290039,1627.61,7425.957
2018-05-24,2727.76001,1628.22,7424.43
2018-05-25,2721.330078,1626.93,7433.855
2018-05-28,2721.330078,1626.93,7433.855
2018-05-29,2689.860107,1623.65,7396.594
2018-05-30,2724.01001,1647.99,7462.453
2018-05-31,2705.27002,1633.61,7442.117
2018-06-01,2734.620117,1647.98,7554.332
2018-06-04,2746.870117,1653.37,7606.461
2018-06-05,2748.800049,1664.63,7637.863
2018-06-06,2772.350098,1675.95,7689.242
2018-06-07,2770.370117,1667.77,7635.07
2018-06-08,2779.030029,1672.49,7645.512
2018-06-11,2782.0,1674.68,7659.926
2018-06-12,2786.850098,1682.3,7703.793
2018-06-13,2775.629883,1676.54,7695.699
2018-06-14,2782.48999,1684.72,7761.043
2018-06-15,2779.659912,1683.91,7746.379
2018-06-18,2773.75,1692.46,7747.023
2018-06-19,2762.590088,1693.45,7725.586
2018-06-20,2767.320068,1706.99,7781.516
2018-06-21,2749.76001,1688.95,7712.953
2018-06-22,2754.879883,1685.58,7692.816
2018-06-25,2717.070068,1657.51,7532.008
2018-06-26,2723.060059,1668.53,7561.625
2018-06-27,2699.629883,1640.45,7445.086
2018-06-28,2716.310059,1645.02,7503.684
2018-06-29,2718.370117,1643.07,7510.305
2018-07-02,2726.709961,1655.09,7567.688
2018-07-03,2713.219971,1660.42,7502.672
2018-07-04,2713.219971,1660.42,7502.672
2018-07-05,2736.610107,1679.48,7586.426
2018-07-06,2759.820068,1694.05,7688.387
2018-07-09,2784.169922,1704.6,7756.203
2018-07-10,2793.840088,1695.62,7759.199
2018-07-11,2774.02002,1683.66,7716.613
2018-07-12,2798.290039,1690.28,7823.914
2018-07-13,2801.310059,1687.08,7825.977
2018-07-16,2798.429932,1678.54,7805.719
2018-07-17,2809.550049,1687.26,7855.117
2018-07-18,2815.620117,1691.87,7854.445
2018-07-19,2804.48999,1701.31,7825.297
2018-07-20,2801.830078,1696.81,7820.199
2018-07-23,2806.97998,1698.41,7841.871
2018-07-24,2820.399902,1680.2,7840.766
2018-07-25,2846.070068,1685.2,7932.238
2018-07-26,2837.439941,1695.36,7852.184
2018-07-27,2818.820068,1663.34,7737.418
2018-07-30,2802.600098,1653.13,7630.004
2018-07-31,2816.290039,1670.8,7671.789
2018-08-01,2813.360107,1669.26,7707.285
2018-08-02,2827.219971,1682.1,7802.684
2018-08-03,2840.350098,1673.37,7812.01
2018-08-06,2850.399902,1684.31,7859.68
2018-08-07,2858.449951,1688.3,7883.66
2018-08-08,2857.699951,1686.88,7888.33
2018-08-09,2853.580078,1690.89,7891.78
2018-08-10,2833.280029,1686.8,7839.11
2018-08-13,2821.929932,1675.32,7819.71
2018-08-14,2839.959961,1692.58,7870.89
2018-08-15,2818.370117,1670.67,7774.12
2018-08-16,2840.689941,1685.75,7806.52
2018-08-17,2850.129883,1692.95,7816.33
2018-08-20,2857.050049,1698.69,7821.01
2018-08-21,2862.959961,1718.05,7859.17
2018-08-22,2861.820068,1722.54,7889.1
2018-08-23,2856.97998,1717.05,7878.46
2018-08-24,2874.689941,1725.67,7945.98
2018-08-27,2896.73999,1728.41,8017.9
2018-08-28,2897.52002,1728.42,8030.04
2018-08-29,2914.040039,1734.75,8109.69
2018-08-30,2901.129883,1732.35,8088.36
2018-08-31,2901.52002,1740.75,8109.54
2018-09-03,2901.52002,1740.75,8109.54
2018-09-04,2896.719971,1733.38,8091.25
2018-09-05,2888.600098,1727.65,7995.17
2018-09-06,2878.050049,1714.47,7922.73
2018-09-07,2871.679932,1713.18,7902.54
2018-09-10,2877.129883,1717.47,7924.16
2018-09-11,2887.889893,1718.4,7972.47
2018-09-12,2888.919922,1715.7,7954.23
2018-09-13,2904.179932,1714.32,8013.71
2018-09-14,2904.97998,1721.72,8010.04
2018-09-17,2888.800049,1703.55,7895.79
2018-09-18,2904.310059,1710.97,7956.11
2018-09-19,2907.949951,1702.93,7950.04
2018-09-20,2930.75,1720.18,8028.23
2018-09-21,2929.669922,1712.32,7986.96
2018-09-24,2919.370117,1705.32,7993.25
2018-09-25,2915.560059,1708.81,8007.47
2018-09-26,2905.969971,1691.61,7990.37
2018-09-27,2914.0,1690.53,8041.97
2018-09-28,2913.97998,1696.57,8046.35
2018-10-01,2924.590088,1672.99,8037.3
2018-10-02,2923.429932,1656.04,7999.55
2018-10-03,2925.51001,1671.29,8025.09
2018-10-04,2901.610107,1646.91,7879.51
2018-10-05,2885.570068,1632.11,7788.45
2018-10-08,2884.429932,1629.52,7735.95
2018-10-09,2880.340088,1621.87,7738.02
2018-10-10,2785.679932,1575.41,7422.05
2018-10-11,2728.370117,1545.38,7329.06
2018-10-12,2767.129883,1546.68,7496.89
2018-10-15,2750.790039,1553.09,7430.74
2018-10-16,2809.919922,1596.84,7645.49
2018-10-17,2809.209961,1589.6,7642.7
2018-10-18,2768.780029,1560.75,7485.14
2018-10-19,2767.780029,1542.04,7449.03
2018-10-22,2755.879883,1539.5,7468.63
2018-10-23,2740.689941,1526.59,7437.54
2018-10-24,2656.100098,1468.7,7108.4
2018-10-25,2705.570068,1500.4,7318.34
2018-10-26,2658.689941,1483.82,7167.21
2018-10-29,2641.25,1477.31,7050.29
2018-10-30,2682.629883,1506.64,7161.65
2018-10-31,2711.73999,1511.41,7305.9
2018-11-01,2740.370117,1544.98,7434.06
2018-11-02,2723.060059,1547.98,7356.99
2018-11-05,2738.310059,1547.51,7328.85
2018-11-06,2755.449951,1556.1,7375.96
2018-11-07,2813.889893,1582.16,7570.75
2018-11-08,2806.830078,1578.21,7530.88
2018-11-09,2781.01001,1549.49,7406.9
2018-11-12,2726.219971,1518.79,7200.87
2018-11-13,2722.179932,1514.8,7200.87
2018-11-14,2701.580078,1502.51,7136.39
2018-11-15,2730.199951,1524.12,7259.03
2018-11-16,2736.27002,1527.53,7247.87
2018-11-19,2690.72998,1496.54,7028.48
2018-11-20,2641.889893,1469.01,6908.82
2018-11-21,2649.929932,1488.28,6972.25
2018-11-22,2649.929932,1488.28,6972.25
2018-11-23,2632.560059,1488.68,6938.98
2018-11-26,2673.449951,1505.96,7081.85
2018-11-27,2682.169922,1492.86,7082.7
2018-11-28,2743.790039,1530.38,7291.59
2018-11-29,2737.800049,1525.39,7273.08
2018-11-30,2760.169922,1533.27,7330.54
2018-12-03,2790.370117,1548.96,7441.51
2018-12-04,2700.060059,1480.75,7158.43
2018-12-05,2700.060059,1480.75,7158.43
2018-12-06,2695.949951,1477.41,7188.26
2018-12-07,2633.080078,1448.09,6969.25
2018-12-10,2637.719971,1443.1,7020.52
2018-12-11,2636.780029,1440.13,7031.83
2018-12-12,2651.070068,1455.32,7098.31
2018-12-13,2650.540039,1432.7,7070.33
2018-12-14,2599.949951,1410.81,6910.66
2018-12-17,2545.939941,1378.14,6753.73
2018-12-18,2546.159912,1377.18,6783.91
2018-12-19,2506.959961,1349.23,6636.83
2018-12-20,2467.419922,1326.0,6528.41
2018-12-21,2416.620117,1292.09,6332.99
2018-12-24,2351.100098,1266.92,6192.92
2018-12-25,2351.100098,1266.92,6192.92
2018-12-26,2467.699951,1329.81,6554.36
2018-12-27,2488.830078,1331.82,6579.49
2018-12-28,2485.73999,1337.92,6584.52
2018-12-31,2506.850098,1348.56,6635.28
2019-01-01,2506.850098,1348.56,6635.28
2019-01-02,2506.850098,1348.56,6665.94
2019-01-03,2506.850098,1348.56,6463.5
2019-01-04,2506.850098,1348.56,6738.86
2019-01-07,2506.850098,1348.56,6823.47
2019-01-08,2506.850098,1348.56,6897.0
2019-01-09,2506.850098,1348.56,6957.08
2019-01-10,2506.850098,1348.56,6986.07
2019-01-11,2506.850098,1348.56,6971.48
2019-01-14,2506.850098,1348.56,6905.92
2019-01-15,2506.850098,1348.56,7023.83
2019-01-16,2506.850098,1348.56,7034.69
2019-01-17,2506.850098,1348.56,7084.46
2019-01-18,2506.850098,1348.56,7157.23
2019-01-21,2506.850098,1348.56,7157.23
2019-01-22,2506.850098,1348.56,7020.36
2019-01-23,2506.850098,1348.56,7025.77
2019-01-24,2506.850098,1348.56,7073.46
2019-01-25,2506.850098,1348.56,7164.86
2019-01-28,2506.850098,1348.56,7085.68
2019-01-29,2506.850098,1348.56,7028.29
2019-01-30,2506.850098,1348.56,7183.08
2019-01-31,2506.850098,1348.56,7281.74
2019-02-01,2506.850098,1348.56,7263.87
2019-02-04,2506.850098,1348.56,7347.54
2019-02-05,2506.850098,1348.56,7402.08
2019-02-06,2506.850098,1348.56,7375.28
2019-02-07,2506.850098,1348.56,7288.35
2019-02-08,2506.850098,1348.56,7298.2
2019-02-11,2506.850098,1348.56,7307.9
2019-02-12,2506.850098,1348.56,7414.62
2019-02-13,2506.850098,1348.56,7420.38
2019-02-14,2506.850098,1348.56,7426.95
2019-02-15,2506.850098,1348.56,7472.41
2019-02-18,2506.850098,1348.56,7472.41
2019-02-19,2506.850098,1348.56,7486.77
2019-02-20,2506.850098,1348.56,7489.07
2019-02-21,2506.850098,1348.56,7459.71
2019-02-22,2506.850098,1348.56,7527.54
2019-02-25,2506.850098,1348.56,7554.46
2019-02-26,2506.850098,1348.56,7549.3
2019-02-27,2506.850098,1348.56,7554.51
2019-02-28,2506.850098,1348.56,7532.53
2019-03-01,2506.850098,1348.56,7595.35
2019-03-04,2506.850098,1348.56,7577.57
2019-03-05,2506.850098,1348.56,7576.36
2019-03-06,2506.850098,1348.56,7505.92
2019-03-07,2506.850098,1348.56,7421.46
2019-03-08,2506.850098,1348.56,7408.14
2019-03-11,2506.850098,1348.56,7558.06
2019-03-12,2506.850098,1348.56,7591.03
2019-03-13,2506.850098,1348.56,7643.41
2019-03-14,2506.850098,1348.56,7630.91
2019-03-15,2506.850098,1348.56,7688.53
2019-03-18,2506.850098,1348.56,7714.48
2019-03-19,2506.850098,1348.56,7723.95
2019-03-20,2506.850098,1348.56,7728.97
2019-03-21,2506.850098,1348.56,7838.96
2019-03-22,2506.850098,1348.56,7642.67
2019-03-25,2506.850098,1348.56,7637.54
2019-03-26,2506.850098,1348.56,7691.52
2019-03-27,2506.850098,1348.56,7643.38
2019-03-28,2506.850098,1348.56,7669.17
2019-03-29,2506.850098,1348.56,7729.32
2019-04-01,2506.850098,1348.56,7828.91
2019-04-02,2506.850098,1348.56,7848.69
2019-04-03,2506.850098,1348.56,7895.55
2019-04-04,2506.850098,1348.56,7891.78
2019-04-05,2506.850098,1348.56,7938.69
2019-04-08,2506.850098,1348.56,7953.88
2019-04-09,2506.850098,1348.56,7909.28
2019-04-10,2506.850098,1348.56,7964.24
2019-04-11,2506.850098,1348.56,7947.36
2019-04-12,2506.850098,1348.56,7984.16
2019-04-15,2506.850098,1348.56,7976.01
2019-04-16,2506.850098,1348.56,8000.23
2019-04-17,2506.850098,1348.56,7996.08
2019-04-18,2506.850098,1348.56,7998.06
2019-04-19,2506.850098,1348.56,7998.063
2019-04-22,2506.850098,1348.56,8015.27
2019-04-23,2506.850098,1348.56,8120.82
2019-04-24,2506.850098,1348.56,8102.01
2019-04-25,2506.850098,1348.56,8118.68
2019-04-26,2506.850098,1348.56,8146.4
2019-04-29,2506.850098,1348.56,8161.85
2019-04-30,2506.850098,1348.56,8095.39
2019-05-01,2506.850098,1348.56,8049.64
2019-05-02,2506.850098,1348.56,8036.77
2019-05-03,2506.850098,1348.56,8164.0
2019-05-06,2506.850098,1348.56,8123.29
2019-05-07,2506.850098,1348.56,7963.76
2019-05-08,2506.850098,1348.56,7943.32
2019-05-09,2506.850098,1348.56,7910.59
2019-05-10,2506.850098,1348.56,7916.94
2019-05-13,2506.850098,1348.56,7647.02
2019-05-14,2506.850098,1348.56,7734.49
2019-05-15,2506.850098,1348.56,7822.15
2019-05-16,2506.850098,1348.56,7898.05
2019-05-17,2506.850098,1348.56,7816.28
2019-05-20,2506.850098,1348.56,7702.38
2019-05-21,2506.850098,1348.56,7785.72
2019-05-22,2506.850098,1348.56,7750.84
2019-05-23,2506.850098,1348.56,7628.28
2019-05-24,2506.850098,1348.56,7637.01
2019-05-27,2506.850098,1348.56,7637.01
2019-05-28,2506.850098,1348.56,7607.35
2019-05-29,2506.850098,1348.56,7547.31
2019-05-30,2506.850098,1348.56,7567.72
2019-05-31,2506.850098,1348.56,7453.15
2019-06-03,2506.850098,1348.56,7333.02
2019-06-04,2506.850098,1348.56,7527.12
2019-06-05,2506.850098,1348.56,7575.48
2019-06-06,2506.850098,1348.56,7615.55
2019-06-07,2506.850098,1348.56,7742.1
2019-06-10,2506.850098,1348.56,7823.17
2019-06-11,2506.850098,1348.56,7822.57
2019-06-12,2506.850098,1348.56,7792.72
2019-06-13,2506.850098,1348.56,7837.13
2019-06-14,2506.850098,1348.56,7796.66
2019-06-17,2506.850098,1348.56,7845.02
2019-06-18,2506.850098,1348.56,7953.88
2019-06-19,2506.850098,1348.56,7987.32
2019-06-20,2506.850098,1348.56,8051.34
2019-06-21,2506.850098,1348.56,8031.71
2019-06-24,2506.850098,1348.56,8005.7
2019-06-25,2506.850098,1348.56,7884.72
2019-06-26,2506.850098,1348.56,7909.97
2019-06-27,2506.850098,1348.56,7967.76
2019-06-28,2506.850098,1348.56,8006.24
2019-07-01,2506.850098,1348.56,8091.16
2019-07-02,2506.850098,1348.56,8109.09
2019-07-03,2506.850098,1348.56,8170.23
2019-07-04,2506.850098,1348.56,8170.23
2019-07-05,2506.850098,1348.56,8161.79
2019-07-08,2506.850098,1348.56,8098.38
2019-07-09,2506.850098,1348.56,8141.73
2019-07-10,2506.850098,1348.56,8202.53
2019-07-11,2506.850098,1348.56,8196.04
2019-07-12,2506.850098,1348.56,8244.14
2019-07-15,2506.850098,1348.56,8258.19
2019-07-16,2506.850098,1348.56,8222.8
2019-07-17,2506.850098,1348.56,8185.21
2019-07-18,2506.850098,1348.56,8207.24
2019-07-19,2506.850098,1348.56,8146.49
2019-07-22,2506.850098,1348.56,8204.14
2019-07-23,2506.850098,1348.56,8251.4
2019-07-24,2506.850098,1348.56,8321.5
2019-07-25,2506.850098,1348.56,8238.54
2019-07-26,2506.850098,1348.56,8330.21
2019-07-29,2506.850098,1348.56,8293.33
2019-07-30,2506.850098,1348.56,8273.61
2019-07-31,2506.850098,1348.56,8175.42
2019-08-01,2506.850098,1348.56,8111.12
2019-08-02,2506.850098,1348.56,8004.07
2019-08-05,2506.850098,1348.56,7726.04
2019-08-06,2506.850098,1348.56,7833.27
2019-08-07,2506.850098,1348.56,7862.83
2019-08-08,2506.850098,1348.56,8039.16
2019-08-09,2506.850098,1348.56,7959.14
2019-08-12,2506.850098,1348.56,7863.41
2019-08-13,2506.850098,1348.56,8016.36
2019-08-14,2506.850098,1348.56,7773.94
2019-08-15,2506.850098,1348.56,7766.62
2019-08-16,2506.850098,1348.56,7895.99
2019-08-19,2506.850098,1348.56,8002.81
2019-08-20,2506.850098,1348.56,7948.56
2019-08-21,2506.850098,1348.56,8020.21
2019-08-22,2506.850098,1348.56,7991.39
2019-08-23,2506.850098,1348.56,7751.77
2019-08-26,2506.850098,1348.56,7853.74
2019-08-27,2506.850098,1348.56,7826.95
2019-08-28,2506.850098,1348.56,7856.88
2019-08-29,2506.850098,1348.56,7973.39
2019-08-30,2506.850098,1348.56,7962.88
2019-09-02,2506.850098,1348.56,7962.88
2019-09-03,2506.850098,1348.56,7874.16
2019-09-04,2506.850098,1348.56,7976.88
2019-09-05,2506.850098,1348.56,8116.83
2019-09-06,2506.850098,1348.56,8103.07
2019-09-09,2506.850098,1348.56,8087.44
2019-09-10,2506.850098,1348.56,8084.16
2019-09-11,2506.850098,1348.56,8169.68
2019-09-12,2506.850098,1348.56,8194.47
2019-09-13,2506.850098,1348.56,8176.71
2019-09-16,2506.850098,1348.56,8153.54
2019-09-17,2506.850098,1348.56,8186.02
2019-09-18,2506.850098,1348.56,8177.39
2019-09-19,2506.850098,1348.56,8182.88
2019-09-20,2506.850098,1348.56,8117.67
2019-09-23,2506.850098,1348.56,8112.46
2019-09-24,2506.850098,1348.56,7993.63
2019-09-25,2506.850098,1348.56,8077.38
2019-09-26,2506.850098,1348.56,8030.66
2019-09-27,2506.850098,1348.56,7939.63
2019-09-30,2506.850098,1348.56,7999.34
2019-10-01,2506.850098,1348.56,7908.68
2019-10-02,2506.850098,1348.56,7785.25
2019-10-03,2506.850098,1348.56,7872.26
2019-10-04,2506.850098,1348.56,7982.47
2019-10-07,2506.850098,1348.56,7956.29
2019-10-08,2506.850098,1348.56,7823.78
2019-10-09,2506.850098,1348.56,7903.74
2019-10-10,2506.850098,1348.56,7950.78
2019-10-11,2506.850098,1348.56,8057.04
2019-10-14,2506.850098,1348.56,8048.65
2019-10-15,2506.850098,1348.56,8148.71
2019-10-16,2506.850098,1348.56,8124.18
2019-10-17,2506.850098,1348.56,8156.85
2019-10-18,2506.850098,1348.56,8089.54
2019-10-21,2506.850098,1348.56,8162.99
2019-10-22,2506.850098,1348.56,8104.3
2019-10-23,2506.850098,1348.56,8119.79
2019-10-24,2506.850098,1348.56,8185.8
2019-10-25,2506.850098,1348.56,8243.12
2019-10-28,2506.850098,1348.56,8325.99
2019-10-29,2506.850098,1348.56,8276.85
2019-10-30,2506.850098,1348.56,8303.98
2019-10-31,2506.850098,1348.56,8292.36
2019-11-01,2506.850098,1348.56,8386.4
2019-11-04,2506.850098,1348.56,8433.2
2019-11-05,2506.850098,1348.56,8434.68
2019-11-06,2506.850098,1348.56,8410.63
2019-11-07,2506.850098,1348.56,8434.52
2019-11-08,2506.850098,1348.56,8475.31
2019-11-11,2506.850098,1348.56,8464.28
2019-11-12,2506.850098,1348.56,8486.09
2019-11-13,2506.850098,1348.56,8482.1
2019-11-14,2506.850098,1348.56,8479.02
2019-11-15,2506.850098,1348.56,8540.83
2019-11-18,2506.850098,1348.56,8549.94
2019-11-19,2506.850098,1348.56,8570.66
2019-11-20,2506.850098,1348.56,8526.73
2019-11-21,2506.850098,1348.56,8506.21
2019-11-22,2506.850098,1348.56,8519.88
2019-11-25,3133.64,1621.9,8632.49
2019-11-26,3140.52,1624.23,8647.93
2019-11-27,3153.63,1634.1,8705.18
2019-11-28,3153.63,1634.1,8705.18
2019-11-29,3140.98,1624.5,8665.47
2019-12-02,3113.87,1607.58,8567.99
2019-12-03,3093.2,1602.63,8520.64
2019-12-04,3112.76,1613.9,8566.67
2019-12-05,3117.43,1614.83,8570.7
2019-12-06,3145.91,1633.84,8656.53
2019-12-09,3135.96,1629.62,8621.83
2019-12-10,3132.52,1631.71,8616.18
2019-12-11,3141.63,1631.93,8654.05
2019-12-12,3168.57,1644.81,8717.32
2019-12-13,3168.8,1637.98,8734.88
2019-12-16,3191.45,1649.94,8814.23
2019-12-17,3192.52,1657.56,8823.36
2019-12-18,3191.14,1661.73,8827.73
2019-12-19,3205.37,1667.09,8887.22
2019-12-20,3221.22,1671.9,8924.96
2019-12-23,3224.01,1674.14,8945.65
2019-12-24,3223.38,1678.01,8952.88
2019-12-25,3223.38,1678.01,8952.88
2019-12-26,3239.91,1677.67,9022.39
2019-12-27,3240.02,1669.03,9006.62
2019-12-30,3221.29,1664.15,8945.99
2019-12-31,3230.78,1668.47,8972.6
2020-01-01,3230.78,1668.47,8972.6
2020-01-02,3257.85,1666.77,9092.19
2020-01-03,3234.85,1660.87,9020.77
2020-01-06,3246.28,1663.26,9071.46
2020-01-07,3237.18,1658.31,9068.58
2020-01-08,3253.05,1663.59,9129.24
2020-01-09,3274.7,1664.99,9203.43
2020-01-10,3265.35,1657.64,9178.86
2020-01-13,3288.13,1669.61,9273.93
2020-01-14,3283.15,1675.74,9251.33
2020-01-15,3289.29,1682.4,9258.7
2020-01-16,3316.81,1705.22,9357.13
2020-01-17,3329.62,1699.64,9388.94
2020-01-20,3329.62,1699.64,9388.94
2020-01-21,3320.79,1685.9,9370.81
2020-01-22,3321.75,1684.46,9383.77
2020-01-23,3325.54,1685.01,9402.48
2020-01-24,3295.47,1662.23,9314.91
2020-01-27,3243.63,1644.14,9139.31
2020-01-28,3276.24,1658.31,9269.68
2020-01-29,3273.4,1649.22,9275.16
2020-01-30,3283.66,1648.22,9298.93
2020-01-31,3225.52,1614.06,9150.94
2020-02-03,3248.92,1632.21,9273.4
2020-02-04,3297.59,1656.77,9467.97
2020-02-05,3334.69,1681.92,9508.68
2020-02-06,3345.78,1677.46,9572.15
2020-02-07,3327.71,1656.78,9520.51
2020-02-10,3352.09,1667.67,9628.39
2020-02-11,3357.75,1677.51,9638.94
2020-02-12,3379.45,1689.38,9725.96
2020-02-13,3373.94,1693.74,9711.97
2020-02-14,3380.16,1687.58,9731.18
2020-02-17,3380.16,1687.58,9731.18
2020-02-18,3370.29,1683.52,9732.74
2020-02-19,3386.15,1692.57,9817.18
2020-02-20,3373.23,1696.07,9750.96
2020-02-21,3337.75,1678.61,9576.59
2020-02-24,3225.89,1628.1,9221.28
2020-02-25,3128.21,1571.9,8965.61
2020-02-26,3116.39,1552.76,8980.77
2020-02-27,2978.76,1497.87,8566.48
2020-02-28,2954.22,1476.43,8567.37
2020-03-02,3090.23,1518.49,8952.16
2020-03-03,3003.37,1486.08,8684.09
2020-03-04,3130.12,1531.2,9018.09
2020-03-05,3023.94,1478.82,8738.6
2020-03-06,2972.37,1449.22,8575.62
2020-03-09,2746.56,1313.44,7950.68
2020-03-10,2882.23,1350.9,8344.25
2020-03-11,2741.38,1264.3,7952.05
2020-03-12,2480.64,1122.93,7201.8
2020-03-13,2711.02,1210.13,7874.88
2020-03-16,2386.13,1037.42,6904.59
2020-03-17,2529.19,1106.51,7334.78
2020-03-18,2398.1,991.1641,6989.84
2020-03-19,2409.39,1058.75,7150.58
2020-03-20,2304.92,1013.89,6879.52
2020-03-23,2237.4,1002.42,6860.67
2020-03-24,2447.33,1096.56,7417.86
2020-03-25,2475.56,1110.37,7384.3
2020-03-26,2630.07,1180.32,7797.54
2020-03-27,2541.47,1131.99,7502.38
2020-03-30,2626.65,1158.32,7774.15
2020-03-31,2584.59,1153.1,7700.1
2020-04-01,2470.5,1071.99,7360.58
2020-04-02,2526.9,1085.81,7487.31
2020-04-03,2488.65,1052.05,7373.08
2020-04-06,2663.68,1138.78,7913.24
2020-04-07,2659.41,1139.17,7887.26
2020-04-08,2749.98,1191.66,8090.9
2020-04-09,2789.82,1246.73,8153.58
2020-04-10,2789.82,1246.73,8153.58
2020-04-13,2761.63,1212.04,8192.42
2020-04-14,2846.06,1237.33,8515.74
2020-04-15,2783.36,1183.98,8393.18
2020-04-16,2799.55,1178.09,8532.36
2020-04-17,2874.56,1229.1,8650.14
2020-04-20,2823.16,1213.35,8560.73
2020-04-21,2736.56,1185.09,8263.23
2020-04-22,2799.31,1201.52,8495.38
2020-04-23,2797.8,1214.06,8494.75
2020-04-24,2836.74,1233.05,8634.52
2020-04-27,2878.48,1281.88,8730.16
2020-04-28,2863.39,1298.08,8607.73
2020-04-29,2939.51,1360.76,8914.71
2020-04-30,2912.43,1310.66,8889.55
2020-05-01,2830.71,1260.48,8604.95
2020-05-04,2842.74,1263.97,8710.71
2020-05-05,2868.44,1273.51,8809.12
2020-05-06,2848.42,1263.01,8854.39
2020-05-07,2881.19,1282.93,8979.66
2020-05-08,2929.8,1329.64,9121.32
2020-05-11,2930.32,1321.24,9192.34
2020-05-12,2870.12,1275.54,9002.55
2020-05-13,2820.0,1233.25,8863.17
2020-05-14,2852.5,1237.55,8943.72
2020-05-15,2863.7,1256.99,9014.56
2020-05-18,2953.91,1333.69,9234.83
2020-05-19,2922.94,1307.72,9185.1
2020-05-20,2971.61,1346.93,9375.78
2020-05-21,2948.51,1347.56,9284.88
2020-05-22,2955.45,1355.53,9324.59
2020-05-25,2955.45,1355.53,9324.59
2020-05-26,2991.77,1393.07,9340.22
2020-05-27,3036.13,1436.36,9412.36
2020-05-28,3029.73,1400.67,9368.99
2020-05-29,3044.31,1394.04,9489.87
2020-06-01,3055.73,1405.37,9552.05
2020-06-02,3080.82,1418.21,9608.37
2020-06-03,3122.87,1452.09,9682.91
2020-06-04,3112.35,1452.06,9615.81
2020-06-05,3193.93,1507.15,9814.08
2020-06-08,3232.39,1536.89,9924.74
2020-06-09,3207.18,1507.05,9953.75
2020-06-10,3190.14,1467.39,10020.35
2020-06-11,3002.1,1356.22,9492.73
2020-06-12,3041.31,1387.68,9588.81
2020-06-15,3066.59,1419.61,9726.02
2020-06-16,3124.74,1452.26,9895.87
2020-06-17,3113.49,1426.53,9910.53
2020-06-18,3115.34,1427.08,9943.05
2020-06-19,3097.74,1418.63,9946.12
2020-06-22,3117.86,1433.53,10056.47
2020-06-23,3131.29,1439.34,10131.37
2020-06-24,3050.33,1389.74,9909.17
2020-06-25,3083.76,1413.31,10017.0
2020-06-26,3009.05,1378.78,9757.22
2020-06-29,3053.24,1421.21,9874.15
2020-06-30,3100.29,1441.37,10058.77
2020-07-01,3115.86,1427.31,10154.63
2020-07-02,3130.01,1431.86,10207.63
2020-07-03,3130.01,1431.86,10207.63
2020-07-06,3179.72,1442.88,10433.65
2020-07-07,3145.32,1416.0,10343.89
2020-07-08,3169.94,1427.4,10492.5
2020-07-09,3152.05,1398.92,10547.75
2020-07-10,3185.04,1422.68,10617.44
2020-07-13,3155.22,1403.57,10390.84
2020-07-14,3197.52,1428.26,10488.58
2020-07-15,3226.56,1478.27,10550.49
2020-07-16,3215.57,1467.56,10473.83
2020-07-17,3224.73,1473.32,10503.19
2020-07-20,3251.84,1467.95,10767.09
2020-07-21,3257.3,1487.51,10680.36
2020-07-22,3276.02,1490.14,10706.13
2020-07-23,3235.66,1490.2,10461.42
2020-07-24,3215.63,1467.55,10363.18
2020-07-27,3239.41,1484.65,10536.27
2020-07-28,3218.44,1469.76,10402.09
2020-07-29,3258.44,1500.63,10542.94
2020-07-30,3246.22,1495.1,10587.81
2020-07-31,3271.12,1480.43,10745.27
2020-08-03,3294.61,1506.8,10902.8
2020-08-04,3306.51,1517.21,10941.17
2020-08-05,3327.77,1546.24,10998.4
2020-08-06,3349.16,1544.62,11108.07
2020-08-07,3351.28,1569.18,11010.98
2020-08-10,3360.47,1584.67,10968.36
2020-08-11,3333.69,1575.1,10782.82
2020-08-12,3380.35,1583.25,11012.24
2020-08-13,3373.43,1579.79,11042.5
2020-08-14,3372.85,1577.88,11019.3
2020-08-17,3381.99,1585.47,11129.73
2020-08-18,3389.78,1569.77,11210.84
2020-08-19,3374.85,1572.07,11146.46
2020-08-20,3385.51,1564.3,11264.95
2020-08-21,3397.16,1552.48,11311.8
2020-08-24,3431.28,1568.47,11379.72
2020-08-25,3443.62,1571.21,11466.47
2020-08-26,3478.73,1560.19,11665.06
2020-08-27,3484.55,1564.56,11625.34
2020-08-28,3508.01,1578.34,11695.63
2020-08-31,3500.31,1561.88,11775.46
2020-09-01,3526.65,1578.58,11939.67
2020-09-02,3580.84,1592.29,12056.44
2020-09-03,3455.06,1544.68,11458.1
2020-09-04,3426.96,1535.3,11313.13
2020-09-07,3426.96,1535.3,11313.13
2020-09-08,3331.84,1504.59,10847.69
2020-09-09,3398.96,1526.48,11141.56
2020-09-10,3339.19,1507.75,10919.59
2020-09-11,3340.97,1497.27,10853.55
2020-09-14,3383.54,1536.97,11056.65
2020-09-15,3401.2,1538.15,11190.32
2020-09-16,3385.49,1552.33,11050.47
2020-09-17,3357.01,1542.6,10910.28
2020-09-18,3319.47,1536.78,10793.28
2020-09-21,3281.06,1485.25,10778.8
2020-09-22,3315.57,1496.96,10963.64
2020-09-23,3236.92,1451.46,10632.99
